x,cntry,essround,idno,pspwght,pweight,polintr,happy,gndr,yrbrn,agea,chldhm,edulvla,eisced,eduyrs,pdwrk,edctn,wkhtot,isco08,uemp3m,hinctnta
1409,CH,8,3153,0.966035604,0.464939934,4,8,2,1980,36,1,3,3,8,1,0,22,9621,2,77
1410,CH,8,3154,0.899520457,0.464939934,2,9,1,1993,23,2,3,3,13,1,0,43,3214,2,10
1411,CH,8,3156,0.972100914,0.464939934,3,8,2,1997,19,2,3,4,13,0,0,42,3221,2,88
1412,CH,8,3159,1.160116434,0.464939934,2,9,2,1996,20,2,3,4,14,0,1,888,99999,2,8
1413,CH,8,3169,1.140466452,0.464939934,3,9,2,1973,43,1,2,2,9,1,0,3,5221,2,6
1414,CH,8,3170,0.866011918,0.464939934,3,4,1,1939,23,1,3,3,9,1,0,55,7523,1,3
1415,CH,8,3172,1.033508062,0.464939934,4,8,1,1987,29,1,3,3,9,1,0,41,2422,1,6
1416,CH,8,3177,1.001342416,0.464939934,2,9,1,1965,51,1,3,3,9,1,0,60,6130,2,9
1417,CH,8,3186,0.899520457,0.464939934,4,10,1,1988,28,1,3,3,14,1,0,44,3123,2,77
1418,CH,8,3188,1.022381425,0.464939934,3,8,1,1990,26,2,5,5,9,1,0,41,5112,2,4
1419,CH,8,3194,1.022381425,0.464939934,1,8,1,1989,27,2,5,7,19,1,0,10,3110,2,7
1420,CH,8,3195,1.033508062,0.464939934,2,9,1,1983,33,2,3,3,9,1,0,43,4321,2,3
1421,CH,8,3196,1.022381425,0.464939934,2,6,1,1987,29,2,5,7,20,1,0,55,2161,2,2
1422,CH,8,3197,1.032253623,0.464939934,1,9,1,1972,44,2,5,7,18,1,0,44,3411,2,9
1423,CH,8,3198,1.147626638,0.464939934,2,9,2,1988,28,2,5,6,15,1,0,41,1221,2,10
1424,CH,8,3202,1.160116434,0.464939934,3,9,2,1986,30,2,5,7,19,1,0,30,2656,1,6
1425,CH,8,3203,1.147626638,0.464939934,2,8,2,1990,26,2,5,6,15,1,0,14,2341,2,3
1426,CH,8,3205,1.022381425,0.464939934,3,7,1,1985,31,2,3,3,9,1,0,42,7322,2,4
1427,CH,8,3209,0.972100914,0.464939934,3,6,2,1989,27,2,5,5,15,1,0,37,2264,2,8
1428,CH,8,3213,1.152878165,0.464939934,3,8,2,1980,36,1,5,6,15,1,0,8,2631,2,5
1429,CH,8,3214,0.966035604,0.464939934,2,5,2,1965,51,2,2,2,9,1,0,50,3122,2,5
1430,CH,8,3216,0.972100914,0.464939934,3,8,2,1992,24,2,3,3,9,1,0,43,4120,2,3
1431,CH,8,3220,0.972100914,0.464939934,4,8,2,1984,33,1,2,2,9,1,0,52,1120,2,88
1432,CH,8,3221,0.972100914,0.464939934,4,8,2,1987,29,2,3,3,10,1,0,888,5111,2,4
1433,CH,8,3224,1.032253623,0.464939934,1,9,1,1968,48,2,5,6,14,1,0,50,1320,2,7
1434,CH,8,3227,1.186012149,0.464939934,2,3,1,1980,36,2,5,7,15,1,0,80,1221,2,7
1435,CH,8,3228,1.003414631,0.464939934,3,9,2,1963,53,2,3,3,9,1,0,40,5322,2,4
1436,CH,8,3230,1.033508062,0.464939934,3,8,1,1999,17,2,2,2,11,1,1,42,7122,2,4
1437,CH,8,3231,0.899520457,0.464939934,4,8,1,1995,21,2,3,3,9,0,1,10,9313,2,1
1438,CH,8,3235,0.959825993,0.464939934,4,7,2,1957,59,2,3,4,12,0,0,50,4419,2,2
1439,CH,8,3236,1.022381425,0.464939934,2,8,1,1983,34,2,5,5,10,1,0,50,1324,2,7
1440,CH,8,3240,1.022381425,0.464939934,2,8,1,1990,26,2,3,3,10,1,0,55,7522,2,4
1441,CH,8,3243,1.032253623,0.464939934,1,8,1,1966,50,1,5,5,13,1,0,60,3118,2,8
1442,CH,8,3244,1.147626638,0.464939934,2,6,2,1988,28,2,5,7,18,1,0,65,1000,2,9
1443,CH,8,3245,1.032253623,0.464939934,1,5,1,1966,50,2,5,7,18,1,0,40,2500,2,1
1444,CH,8,3248,1.033508062,0.464939934,2,8,1,1988,28,2,3,3,13,1,0,60,3412,2,3
1445,CH,8,3249,1.147626638,0.464939934,3,7,2,1983,33,2,5,7,19,1,0,50,2421,2,9
1446,CH,8,3251,1.160116434,0.464939934,2,7,2,1986,30,2,5,7,18,1,0,55,6130,2,77
1447,CH,8,3257,1.022381425,0.464939934,2,8,1,1990,26,2,3,3,9,1,0,45,7200,1,8
1448,CH,8,3262,0.993800044,0.464939934,1,5,1,1974,42,2,5,5,9,1,0,42,3322,2,4
1449,CH,8,3263,1.147626638,0.464939934,2,9,2,1987,30,2,5,7,12,1,0,70,2210,2,8
1450,CH,8,3265,1.022381425,0.464939934,2,8,1,1988,28,2,5,7,17,1,0,42,2413,2,9
1451,CH,8,3266,1.140466452,0.464939934,2,9,2,1980,36,1,3,3,9,1,0,25,4110,2,6
1452,CH,8,3269,0.899520457,0.464939934,2,8,1,1992,25,2,3,3,19,1,0,55,3123,2,10
1453,CH,8,3274,1.152878165,0.464939934,2,8,2,1970,46,1,3,3,12,0,0,42,3256,2,6
1454,CH,8,3277,0.972100914,0.464939934,3,6,2,1986,30,1,3,3,9,1,0,19,4120,2,6
1455,CH,8,3281,1.090924263,0.464939934,2,9,2,1958,58,2,5,7,12,1,0,24,3221,2,8
1456,CH,8,3285,1.033508062,0.464939934,3,5,1,1992,24,2,3,3,14,1,0,40,7411,2,5
1457,CH,8,3286,0.993800044,0.464939934,2,10,1,1963,53,2,3,4,18,1,0,48,1330,2,7
1458,CH,8,3288,0.872584283,0.464939934,2,8,1,1982,34,2,5,7,17,1,0,42,2310,2,9
1459,CH,8,3290,1.186012149,0.464939934,2,5,1,1964,53,2,3,3,9,1,0,45,3123,2,1
1460,CH,8,3292,1.033508062,0.464939934,2,10,1,1985,31,2,3,3,16,1,0,28,1120,2,6
1461,CH,8,3295,1.186012149,0.464939934,2,8,1,1980,36,2,5,6,12,1,0,45,3324,1,6
1462,CH,8,3301,1.032253623,0.464939934,4,10,1,1974,42,1,5,5,17,1,0,70,1210,2,8
1463,CH,8,3308,1.152878165,0.464939934,4,8,2,1971,45,2,1,1,6,1,0,42,4321,2,3
1464,CH,8,3311,1.147626638,0.464939934,3,9,2,1994,22,2,3,3,9,1,0,47,1120,1,88
1465,CH,8,3312,0.872584283,0.464939934,2,8,1,1985,31,2,3,3,9,1,0,48,3313,1,9
1466,CH,8,3314,1.033508062,0.464939934,4,8,1,1987,29,2,3,3,12,1,0,46,6113,2,77
1467,CH,8,3316,0.866011918,0.464939934,2,9,1,1989,27,2,5,6,14,1,0,45,3131,2,7
1468,CH,8,3318,1.003414631,0.464939934,2,5,2,1969,47,1,3,3,9,0,0,30,5141,2,6
1469,CH,8,3322,1.003414631,0.464939934,4,5,2,1965,51,1,3,3,9,1,0,37,9110,2,7
1470,CH,8,3323,0.899520457,0.464939934,4,8,1,1999,17,2,2,2,9,0,1,40,5120,2,88
1471,CH,8,3325,1.147626638,0.464939934,3,10,2,1986,30,2,5,7,22,1,0,50,2000,1,5
1472,CH,8,3326,1.001342416,0.464939934,4,7,1,1971,46,1,3,3,8,1,0,43,7123,2,2
1473,CH,8,3331,0.759676516,0.464939934,2,9,1,1956,60,2,2,2,8,0,0,45,8343,2,2
1474,CH,8,3334,1.003414631,0.464939934,2,7,2,1965,51,2,5,5,9,0,0,44,5222,1,2
1475,CH,8,3336,0.972100914,0.464939934,3,7,2,1991,25,2,5,5,9,1,0,42,5223,2,6
1476,CH,8,3338,1.147626638,0.464939934,1,8,2,1984,32,2,5,6,9,1,0,25,2621,1,1
1477,CH,8,3342,1.160116434,0.464939934,2,10,2,1984,32,2,5,6,19,1,0,33,4120,1,5
1478,CH,8,3345,1.147626638,0.464939934,4,10,2,1995,21,2,2,2,9,0,0,42,5223,1,77
1479,CH,8,3346,0.78312695,0.464939934,3,8,1,1959,57,2,3,3,13,1,0,50,7410,1,77
1480,CH,8,3350,0.899520457,0.464939934,3,9,1,1990,26,2,4,5,9,1,1,40,7126,2,7
1481,CH,8,3352,1.186012149,0.464939934,3,8,1,1972,44,2,5,7,18,1,0,45,3211,1,3
1482,CH,8,3353,1.022381425,0.464939934,3,8,1,1995,21,2,3,3,1,1,0,41,2422,2,2
1483,CH,8,3355,1.186012149,0.464939934,3,8,1,1972,44,2,3,3,9,1,0,50,3322,2,7
1484,CH,8,3360,1.186012149,0.464939934,2,8,1,1965,51,1,2,2,12,1,0,43,7222,2,4
1485,CH,8,3364,1.147626638,0.464939934,3,7,2,1991,25,2,2,2,12,1,0,44,5222,2,77
1486,CH,8,3368,1.022381425,0.464939934,4,7,1,1982,34,2,3,3,9,1,0,0,7522,2,3
1487,CH,8,3369,1.033508062,0.464939934,4,9,1,1997,19,2,2,2,9,0,0,40,4321,1,5
1488,CH,8,3370,0.890090764,0.464939934,3,7,1,1961,55,1,4,5,8,0,0,55,3322,1,77
1489,CH,8,3371,1.147626638,0.464939934,4,8,2,1989,27,2,3,3,9,1,0,42,3111,1,3
1490,CH,8,3373,0.899520457,0.464939934,3,7,1,1989,28,2,5,7,20,1,0,42,2161,2,3
1491,CH,8,3374,1.17324388,0.464939934,2,9,1,1973,43,1,3,3,13,1,0,42,2512,2,2
1492,CH,8,3381,1.003414631,0.464939934,3,8,2,1965,51,2,3,3,15,1,0,42,3221,2,3
1493,CH,8,3385,0.899520457,0.464939934,4,9,1,1988,28,1,2,2,6,0,0,40,3412,2,77
1494,CH,8,3386,0.899520457,0.464939934,3,8,1,1992,24,2,3,3,9,1,0,43,7511,2,4
1495,CH,8,3387,1.032253623,0.464939934,3,9,1,1978,38,1,2,2,7,1,0,41,7112,2,4
1496,CH,8,3388,1.152878165,0.464939934,3,6,2,1979,37,1,2,2,11,0,0,666,66666,2,1
1497,CH,8,3390,1.147626638,0.464939934,3,8,2,1993,23,2,5,7,15,1,0,15,2341,2,3
1498,CH,8,3400,1.147626638,0.464939934,1,7,2,1991,25,2,5,6,17,1,0,40,2355,2,1
1499,CH,8,3401,0.972100914,0.464939934,3,7,2,1993,23,1,3,3,9,1,0,26,5320,2,4
1500,CH,8,3402,0.899520457,0.464939934,3,7,1,1991,25,2,3,3,10,1,0,44,4321,2,5
1501,CH,8,3404,1.302075982,0.464939934,1,8,1,1966,50,2,5,7,18,1,0,60,1340,2,2
1502,CH,8,3405,1.160116434,0.464939934,3,8,2,1985,31,2,5,7,20,1,0,33,3412,2,7
1503,CH,8,3406,0.872584283,0.464939934,2,8,1,1982,34,2,3,3,10,1,0,50,7543,2,8
1504,CH,8,3407,1.022381425,0.464939934,3,9,1,1992,24,2,3,3,10,1,0,34,3118,2,88
1505,CH,8,3410,1.022381425,0.464939934,2,8,1,1991,25,2,5,5,11,1,0,55,310,2,4
1506,CH,8,3418,1.032253623,0.464939934,1,10,1,1965,52,2,5,7,19,1,0,45,2619,2,4
1507,CH,8,3419,1.033508062,0.464939934,2,7,1,1988,28,2,5,7,21,1,0,45,2511,2,6
1508,CH,8,3420,1.033508062,0.464939934,1,9,1,1991,25,2,3,3,12,1,0,45,3310,2,5
1509,CH,8,3422,0.993800044,0.464939934,2,7,1,1980,36,1,5,6,14,1,0,60,1000,1,9
1510,CH,8,3424,1.003414631,0.464939934,2,10,2,1969,47,2,3,3,12,1,0,25,3221,2,88
1511,CH,8,3429,0.899520457,0.464939934,3,9,1,1992,24,2,3,3,9,1,0,45,6210,2,3
1512,CH,8,3430,1.009714603,0.464939934,2,7,2,1993,23,2,5,5,10,1,1,42,3221,2,2
1513,CH,8,3432,1.186012149,0.464939934,4,6,1,1965,51,1,2,2,9,1,0,40,5153,1,7
1514,CH,8,3433,1.090924263,0.464939934,2,7,2,1956,60,2,5,5,18,0,0,60,1345,1,88
1515,CH,8,3435,1.090924263,0.464939934,4,8,2,1961,55,2,3,3,9,1,0,24,5141,2,77
1516,CH,8,3439,1.140466452,0.464939934,3,8,2,1981,35,1,5,5,9,1,0,0,3334,2,4
1517,CH,8,3441,0.866011918,0.464939934,2,9,1,1993,23,2,3,3,10,1,0,31,7412,2,4
1518,CH,8,3443,1.001342416,0.464939934,1,8,1,1981,36,2,5,7,11,1,0,44,2144,2,4
1519,CH,8,3444,1.003414631,0.464939934,4,7,2,1969,47,1,3,3,9,1,0,43,5120,2,3
1520,CH,8,3445,1.033508062,0.464939934,4,8,1,1983,33,2,5,7,16,1,0,55,3311,1,8
1521,CH,8,3446,0.872584283,0.464939934,3,4,1,1983,33,2,3,3,12,1,0,45,5223,2,3
1522,CH,8,3454,0.866011918,0.464939934,1,8,1,1995,21,2,3,3,9,1,0,42,8311,2,1
1523,CH,8,3456,0.866011918,0.464939934,3,8,1,1982,34,2,5,6,9,1,0,50,3334,2,8
1524,CH,8,3457,0.972100914,0.464939934,4,10,2,1989,27,2,3,4,13,1,0,37,2264,2,77
1525,CH,8,3460,0.899520457,0.464939934,2,7,1,1991,25,2,5,7,19,1,0,44,3221,1,3
